,giga_id_school,latitude,longitude,bin_internet_availability,bin_electricity_availability,norm_fiber_node_distance,norm_nearest_LTE_distance,norm_nearest_UMTS_distance,norm_nearest_GSM_distance,norm_nearest_mobile,norm_DTR_score
95,ade02872-f4d6-4b9c-a9c6-a00c29f29a76,-1.57244,29.94133,0,1,0.4267857142857143,0.3410695290590852,0.41522735283750445,0.33510034078000756,0.33510034078000756,0.0277
96,bb9f4ec3-9151-450c-a667-b94d3e801962,-2.51264,29.90617,0,0,0.7521428571428572,0.5583599265061406,0.6080366584420162,0.5812192351382052,0.5812192351382052,0.003
97,bb03f5d4-ad67-4abf-96a9-0b66eaa68aef,-2.14258,29.4895,0,0,0.6428571428571429,0.1671985301228121,0.4564681001057455,0.13176826959485044,0.13176826959485044,0.00096
98,9eca43bc-e67a-4ce8-8eea-1bde1f5719ba,-1.62772,29.63278,0,0,0.4017857142857143,0.13586693743351708,0.37856891082129007,0.3157894736842105,0.3157894736842105,8.4e-05
99,3e7feede-9234-47cb-a8fe-60e1ac17ef03,-1.84697,29.6875,0,1,0.3782142857142857,0.30122812107146313,0.21466337680648576,0.2589928057553957,0.2305944717909883,0.000143
100,dc72766d-251a-4901-aad5-0a8a74394dde,-2.19431,29.52842,0,0,0.8846428571428572,0.23198916932598398,0.6721889319703912,0.15524422567209392,0.15524422567209392,0.0005
101,cedfa816-1d36-49b7-af90-75342700696d,-1.75331,29.70853,0,0,0.5428571428571429,0.28237114398994295,0.5001762425096934,0.5304808784551306,0.5304808784551306,2e-05
102,f290021d-858f-48cc-94b1-fd93f976989b,-1.96075,30.55314,0,0,0.3785714285714286,0.41166231505657097,0.06344730348960169,0.14767133661491857,0.06815600151457782,0.00098
103,38889d14-99e0-4372-b23c-99d49e9b9738,-2.18444,30.02511,0,1,0.5546428571428572,0.2185475292524901,0.2079661614381389,0.021204089360090873,0.021204089360090873,0.000331
104,0da116e4-3b3d-48a6-8f7e-f1af73e60a44,-2.07264,29.43117,0,1,0.3278571428571429,0.08355091383812012,0.10116320056397603,0.06134040136312002,0.06134040136312002,7.4e-05
105,64c2fddb-f513-4992-a795-1a49ed9a8b10,-2.52394,28.92239,0,0,0.165,0.03819746639589982,0.13676418752203032,0.13593335857629685,0.13593335857629685,0.0031
106,85229b34-fc9a-49c9-a814-77680eadc56c,-1.38436,29.77844,0,0,0.17857142857142858,0.19998065951068564,0.2841029256256609,0.09503975766755016,0.09503975766755016,8.4e-05
107,9ff7841b-10d6-4525-abf9-555c8e9af038,-1.93939,29.44003,0,1,0.3307142857142858,0.16023595396963544,0.38984843144166376,0.11472926921620598,0.11472926921620598,3.6e-05
